Study,S2-Drydown,S2-Drydown,S2-Drydown after treatment,S2-Drydown after treatment,S3-Girdled before treatment,S3-Girdled before treatment,S3-Girdled,S3-Girdled,S3-Girdled,S3-Girdled,S3-Girdled,S3-Logged before treatment,S3-Logged,S3-Logged,S3-Logged,S3-Logged,S3-Logged,S21-Partially logged,S21-Partially logged,S19-Warming before treatment,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S15-Warming,S15-Warming,S15-Warming,S15-Warming,S15-Warming+fertilized,S15-Warming+fertilized,S15-Warming+fertilized,S15-Warming+fertilized,S15-Fertilized,S15-Fertilized,S15-Fertilized,S15-Fertilized,S16-Hardwood-high fert.,S16-Hardwood low fert.,S16-Pine high fert.,S16-Pine low fert.,S22-Double litter,S22-Double litter,S22-Double litter,S22-Double litter,S22-Double litter,S22-Double litter,S22-No litter,S22-No litter,S22-No litter,S22-No litter,S22-No litter,S22-No litter,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons
NaN,0.821725687,0.711437565,1.081844151,1.118972334,1.031917086,1.003766345,0.774280553,0.878048716,0.734203553,0.653822165,0.658842715,0.835399639,0.993238747,0.823391898,0.778096203,0.99149295,0.985140882,0.795869949,0.822320794,0.936195757,1.221633472,1.019131479,1.072245205,1.01252611,1.044591895,0.979803031,0.975819898,1.206744079,1.22002207,1.091125297,1.246067556,1.113758152,1.045241244,1.044646626,0.921342467,1.002775055,0.965584965,0.866092506,1.032243882,1.071446353,0.989477123,0.971630465,1.020968593,0.985958471,0.985246249,0.982289352,0.920609894,1.043458041,0.909898348,1.433231524,1.342747071,1.55493829,1.337503281,1.262771971,1.339508791,1.489493556,1.316431694,1.11368334,1.074486017,1.190896103,1.132063689,0.744650035,0.85190069,0.938874059,0.86042835,1.368818434,0.928353172,1.359476256,1.258454903,0.920041346,0.961306671,0.939400801,0.840580649,0.885241188,0.75021989,0.716315187,0.781975794,0.573467569,0.612889804,0.479565315,0.457929984,0.353694254,0.299437968,0.6010944,0.636864446,0.642136024,0.584356767,0.423750565,0.285848068,0.4743848,0.496786544,0.318892626,0.290406085,0.37359858,0.452392816
NaN,0.760455895,0.6490532,1.020480211,0.958226492,1.105403986,1.058640524,0.836389194,1.033450272,0.832485167,0.704280598,0.765778598,0.939316907,0.982166967,0.886897439,0.807121909,1.00532937,1.092745926,0.861389862,0.868688669,0.903343754,1.23475132,1.051186825,1.05688282,0.941021208,1.051071857,0.994099705,1.020961125,1.251955843,1.301116175,1.167730967,1.250720411,1.176727056,1.11036865,1.090800736,0.969778069,1.019770769,1.021730982,0.932810715,1.065945158,1.064129498,0.98119647,0.974524884,1.04268095,0.996110963,0.988887312,0.98322656,0.913754767,1.060193157,0.987942111,1.251695648,1.224227788,1.4307546,1.211101873,1.325075382,1.35830159,1.526070746,1.351808572,1.292451429,1.135141607,1.254419323,1.144777554,0.704205031,0.833445907,0.982025652,0.905031944,1.369552219,1.061733574,1.29980225,1.263284771,0.910726489,1.002520966,0.961795833,0.730499741,0.880259081,0.792658319,0.704575822,0.768653376,0.638071507,0.633051786,0.467239982,0.481738256,0.348260066,0.306245122,0.678864009,0.597168359,0.595971057,0.582441611,0.415027807,0.314183092,0.505421227,0.495770568,0.304908661,0.312593845,0.36419617,0.487332714
NaN,0.794010388,0.666524818,1.069652768,1.019467223,1.06775266,1.010716435,0.782502377,0.985881285,0.747273533,0.669584226,0.695440851,0.87043638,0.934500156,0.842598863,0.741230947,0.924269167,1.006857774,0.827582315,0.873200551,0.961742894,1.288867336,1.037816246,1.071709751,0.944590956,1.020144608,0.969192906,0.959910863,1.251955843,1.301116175,1.167730967,1.250720411,1.176727056,1.11036865,1.090800736,0.969778069,1.019770769,1.021730982,0.932810715,1.047068598,1.045257349,1.017993945,1.026752047,0.982004886,0.998562922,1.018686002,1.063696395,1.019497111,1.106648342,1.083811346,1.531890257,1.526312641,1.549796088,1.52112178,1.460076105,1.50030682,1.600571109,1.46124149,1.366813245,1.245233606,1.334051597,1.211073933,0.715634749,0.909817316,0.91569505,0.813521726,1.453680319,1.116294058,1.265925695,1.296703404,0.884567351,1.011529023,0.955304373,0.834608639,0.819446753,0.719860246,0.675097792,0.725639254,0.614991269,0.647685946,0.451517005,0.44590707,0.330158091,0.296963475,0.63010519,0.650035287,0.606303046,0.591308389,0.39547945,0.298724072,0.484594269,0.493685168,0.303890347,0.305929205,0.354203263,0.439421131
NaN,0.795476425,0.683566677,1.01716203,1.020176519,1.031816991,1.003228397,0.770531309,0.91605331,0.728951861,0.670797213,0.682087352,0.810747032,0.989734325,0.858758039,0.756037789,0.971094915,0.968039612,0.81272992,0.857762203,0.961881398,1.269678099,1.069032991,1.079908839,1.011349601,1.082058028,1.02485143,1.045721276,1.313337384,1.268296795,1.093331099,1.210409234,1.113826689,1.061294452,1.050997375,0.942533285,1.007084033,0.988267162,0.860012232,1.165387566,1.063345882,1.004310425,1.048170606,1.090174103,1.018788334,1.074199703,1.087079109,1.024545017,1.067866752,1.030389756,1.421360372,1.351780314,1.568527103,1.309074964,1.2676802,1.319208942,1.381838853,1.19726831,1.206368931,1.119151807,1.250333082,1.192659704,0.814663651,0.878452199,0.957015283,0.866761099,1.501736633,1.008807187,1.367871949,1.314522287,0.860381779,0.983655689,0.997022376,0.785775487,0.919484176,0.771347858,0.658476134,0.789012598,0.613596355,0.629479245,0.476099009,0.470362051,0.324979832,0.294867051,0.648671776,0.599847275,0.627306534,0.581282211,0.376565781,0.287791913,0.502933781,0.478044287,0.308619213,0.301752805,0.33409199,0.456530622
NaN,0.801376567,0.66687753,1.043391973,1.035903829,1.069350491,1.017020679,0.821805988,0.976255529,0.777178467,0.694090287,0.737470372,0.919296406,1.007781362,0.829540743,0.729340439,0.965564759,1.056823616,0.816491187,0.844884757,0.924409917,1.224705928,1.050327541,1.10140045,1.029703864,1.127959858,1.058338511,1.031107927,1.176590035,1.299581108,1.146832201,1.25711173,1.149535671,1.11172845,1.082887615,0.971641876,1.057524009,1.019252748,0.892385601,0.971544765,1.04249891,0.984869716,0.974366583,1.08120458,1.024053742,1.077864125,1.123326243,1.054546955,1.146827248,1.042327813,1.432722301,1.312520439,1.518859107,1.338565526,1.335667638,1.318852318,1.477747146,1.382261828,1.158646439,1.055949675,1.176781431,1.167132638,0.734405162,0.909817316,0.91569505,0.831994213,1.330405475,1.083186993,1.31271847,1.288878736,0.926894552,1.096283059,0.882620554,0.812132986,0.86877511,0.785627222,0.722102095,0.849463502,0.619955719,0.624014012,0.470262222,0.466791187,0.346249896,0.298330357,0.613742479,0.626718985,0.60785875,0.605085019,0.410085583,0.311431179,0.478247191,0.508644333,0.31193869,0.315047078,0.365610503,0.492382721
NaN,0.819289252,0.695150706,1.046312449,1.020817287,1.111094474,1.056800698,0.80410117,0.942576333,0.793816759,0.701296446,0.709035179,0.86999077,1.018928539,0.895451837,0.830854489,1.04132762,1.023374035,0.76591868,0.843792388,0.920577928,1.276769916,1.086427402,1.077980348,1.013218511,1.089866943,1.015253781,1.062289906,1.212373591,1.310062528,1.177585848,1.24700567,1.152223378,1.099051629,1.08678443,0.96885368,1.027421244,1.005602991,0.859122128,1.032243882,1.071446353,0.989477123,0.971630465,1.020968593,0.985958471,0.985246249,0.982289352,0.920609894,1.043458041,0.909898348,1.456639253,1.409718703,1.592485651,1.345160218,1.35748194,1.384632161,1.513430559,1.390174999,1.324060122,1.157146239,1.24402918,1.177268119,0.78291785,0.969917225,0.950199055,0.914727551,1.26968167,1.158774073,1.30389,1.25795673,0.872056326,1.118123016,0.962189249,0.850571557,0.841641318,0.778190958,0.689139315,0.776799677,0.60323161,0.67605716,0.464608961,0.474988574,0.34454985,0.303159404,0.663696511,0.622219461,0.600684735,0.611647216,0.394239511,0.296079391,0.496078506,0.512827564,0.304484255,0.304581149,0.346051911,0.502089452
NaN,0.797051447,0.682460188,1.019343307,1.033370934,1.078336724,1.019179596,0.831473592,0.976883579,0.804801717,0.728398986,0.726750596,0.827114568,1.028413377,0.885907439,0.8155089,0.9927858,0.997793294,0.804888467,0.865271569,0.934077078,1.26325486,1.048925352,1.07328242,0.96641699,1.047323175,0.973367127,0.978258329,1.313337384,1.268296795,1.093331099,1.210409234,1.113826689,1.061294452,1.050997375,0.942533285,1.007084033,0.988267162,0.860012232,1.115378244,1.024155339,0.968621901,0.979554108,1.110889819,0.990778662,1.077111206,1.099532395,1.041155339,1.0803786,0.994252599,1.436096742,1.466371729,1.51588617,1.453632637,1.352074677,1.500207403,1.626254629,1.401030703,1.187364511,1.154058211,1.246702073,1.179078105,0.821540124,0.886699591,0.97562096,0.976282199,1.321416685,0.985964522,1.325202241,1.223797887,0.92243212,0.909301596,0.981696246,0.826425832,0.898583332,0.700356812,0.694585027,0.776906334,0.613194738,0.610026597,0.471095313,0.446790437,0.337951615,0.297047781,0.653700393,0.619769729,0.619929266,0.592342377,0.420062147,0.279717498,0.489648756,0.496839506,0.317531341,0.304757872,0.352598832,0.488540226
NaN,0.815131987,0.698553841,1.119056698,1.104891956,1.075939865,0.999176724,0.8114027,0.948295036,0.790508619,0.717258204,0.7718753,0.843632562,1.07182042,0.89440476,0.80976562,1.054522119,1.065249983,0.820205213,0.870423648,0.934828713,1.281799241,1.056093884,1.062080208,0.971679218,1.024554428,0.982070939,0.979331402,1.20403945,1.220287549,1.077531887,1.278668447,1.091680558,1.065632782,1.007125363,0.923967034,0.998415303,0.956220133,0.868280859,1.020171992,1.071241834,0.982220581,0.992995042,1.077654593,1.031311384,1.06310667,1.132446053,1.074209209,1.147954281,1.064931808,1.418426195,1.376404284,1.527863258,1.328471034,1.375521267,1.442071321,1.603144553,1.405553535,1.384946452,1.219837585,1.35121812,1.204258231,0.744650035,0.833445907,0.922923448,0.866761099,1.50708217,1.068492855,1.286729798,1.251521485,0.919320244,1.079295851,0.995657884,0.800010365,0.854365465,0.72745419,0.686741775,0.78106505,0.628718918,0.642046527,0.469444377,0.471038226,0.33670006,0.298106824,0.6640178,0.614402705,0.615195736,0.552330985,0.391980355,0.303265415,0.488550895,0.501773319,0.318882537,0.300614996,0.348577536,0.489636739
NaN,0.844189245,0.746894025,1.156982326,1.142919881,1.056881384,1.019393411,0.799773261,0.902637372,0.749615635,0.665043927,0.664099748,0.860975402,1.087871523,0.876314729,0.803886432,1.03799767,1.039066671,0.778412168,0.848430831,0.880503298,1.179584642,0.985102743,1.014735063,0.958444271,0.990279186,0.940455481,0.953911921,1.192762654,1.292314813,1.120269883,1.183296034,1.08948983,1.074696584,1.044465823,0.951876388,1.034112023,0.986001626,0.840956215,1.026604611,1.013001099,0.952499067,0.886623965,1.010465761,0.946974798,0.987407126,1.024914222,0.969695105,1.002911989,0.894739193,1.552213504,1.49518413,1.569738802,1.512561185,1.41536489,1.427409683,1.467947553,1.286907267,1.443021967,1.228245253,1.332587929,1.23048655,0.795929117,0.845116157,0.950199055,0.857370016,1.50341011,1.03936112,1.326849219,1.232298573,0.872511746,1.072249905,0.987813681,0.772144687,0.889044033,0.710972068,0.658214142,0.791199023,0.626451476,0.624296406,0.471121814,0.442419514,0.328257635,0.299028617,0.655612104,0.60613763,0.606539938,0.596428732,0.387937982,0.306100604,0.474802449,0.494137389,0.309407888,0.285333136,0.347975096,0.493867582
NaN,0.802861729,0.67125641,1.002374989,0.984131169,1.057497868,0.992048635,0.814800864,0.999038013,0.78919108,0.694828125,0.756103429,0.845752355,1.08717692,0.92391188,0.800426518,1.03945834,1.050103335,0.796954193,0.841571701,0.922038602,1.204871019,0.995327772,1.031484094,0.97913179,1.010890472,0.971108101,0.94875124,1.271771495,1.302078459,1.125233433,1.245279363,1.070719374,1.042215179,0.981776395,0.91919572,0.995524454,0.941735026,0.837388782,1.111048801,1.086840011,1.008290579,1.027183846,1.042839461,1.014438338,1.006984346,1.042744548,0.994022732,1.02573403,1.005305135,1.468755429,1.467502021,1.64732782,1.351192471,1.152912851,1.377576159,1.488385725,1.296599144,1.272950756,1.17693227,1.303224046,1.197723498,0.704205031,0.872403905,0.88115888,0.927345694,1.437508194,1.186569522,1.263109407,1.216994691,0.889876729,1.01077846,0.927094281,0.855111057,0.844363478,0.721808811,0.707061138,0.752126929,0.582257583,0.657735325,0.446826608,0.435897389,0.326012005,0.278862783,0.603743459,0.665887313,0.588916202,0.573158993,0.404570268,0.294356228,0.468659978,0.519590414,0.299204453,0.275018263,0.350909872,0.465102196
NaN,0.792934231,0.685478337,0.998948309,0.994238081,1.097858357,1.027127853,0.791566645,0.957936054,0.803029722,0.703383425,0.734715746,0.817035694,0.999577743,0.847627943,0.807033099,0.984749056,1.011050372,0.803926727,0.846856818,0.920577928,1.276769916,1.086427402,1.077980348,1.013218511,1.089866943,1.015253781,1.062289906,1.273054651,1.346182496,1.174418338,1.270846588,1.148440211,1.106840794,1.071904843,0.976719394,1.046577734,1.006591237,0.877753111,1.063371273,1.046783572,0.972460619,0.959941207,1.062655714,0.986548261,1.009713669,1.05468995,1.010138215,1.037752222,0.97004773,1.390249496,1.381845939,1.477659104,1.407204405,1.116106222,1.298168797,1.450852156,1.255186475,1.206368931,1.119151807,1.250333082,1.192659704,0.795929117,0.826808347,0.91692308,0.857994065,1.575824293,1.044960973,1.295415434,1.253539865,0.90283012,1.031579161,1.01157539,0.851936406,0.879481966,0.735335867,0.709547351,0.813465169,0.643377016,0.656793946,0.478234959,0.475691606,0.345557585,0.301575405,0.676540389,0.650955337,0.620370852,0.569561078,0.399048902,0.29386087,0.482218476,0.513124903,0.300908172,0.294731696,0.370872424,0.482651443
NaN,0.8024295,0.693490633,1.024299536,1.00629502,1.063469967,0.996039346,0.79507887,0.932590445,0.773360105,0.679659115,0.71125311,0.817187222,1.018899236,0.829079931,0.794105251,0.97219572,0.953570277,0.787614702,0.834669605,0.970013528,1.30708102,1.092104733,1.093772149,1.021962411,1.067926019,1.002452477,0.98067085,1.184084457,1.179435829,1.071396206,1.258418397,1.118569376,1.069029295,1.024879302,0.917400609,0.972841967,0.970602266,0.92274431,1.044237475,1.038608102,0.975081407,0.96026342,1.044005192,0.994498189,0.998437264,1.018297315,0.979234133,1.099269237,1.067177821,1.379220329,1.352216115,1.500601779,1.309144166,1.357511465,1.472094066,1.582777436,1.413508502,1.357861768,1.225041758,1.332376776,1.253331311,0.799907192,0.894176794,0.98071043,0.91891261,1.3460823,0.992305132,1.284119183,1.416877972,0.964626829,1.040633023,0.857966777,0.821124041,0.879147074,0.788959105,0.728906364,0.801291971,0.585616666,0.605593646,0.472184634,0.510121839,0.366682789,0.315384182,0.639149683,0.62071288,0.607288969,0.637969789,0.417260958,0.329220783,0.45406409,0.481326353,0.316143008,0.327748458,0.36919234,0.494277409
NaN,0.798996132,0.688715984,1.083836942,1.046741979,1.082612746,1.02419316,0.803801744,0.954296161,0.780941943,0.684440754,0.706535968,0.942772809,0.921954773,0.792815006,0.718560177,0.944278777,0.951252522,0.81141925,0.86285438,0.933994422,1.214503356,1.03928471,1.085108926,1.023351592,1.072140633,1.011836976,1.011217158,1.229038067,1.302737629,1.150311231,1.173783386,1.092037145,1.06244203,1.048224376,0.94914491,1.004675687,0.972797166,0.80960976,1.07263366,1.051764811,0.987593551,0.948730826,0.991622739,0.973746119,0.984738098,1.01330606,0.954224841,0.991297281,0.92725943,1.363139308,1.413949136,1.476575105,1.311768193,1.272622358,1.414282411,1.548145878,1.350793946,1.246152218,1.187608924,1.28267922,1.232009412,0.814663651,0.878452199,0.9267176,0.898339134,1.372966714,1.051188042,1.263233095,1.256780524,0.873120765,1.137980699,0.952070269,0.845634376,0.859384296,0.71064173,0.671931322,0.781751456,0.614041794,0.626860611,0.461362124,0.470929748,0.342608006,0.310573005,0.629040927,0.600728083,0.603642826,0.574456119,0.391122461,0.300927206,0.486989579,0.478417089,0.301603488,0.292594845,0.353699797,0.490813428
NaN,0.837329102,0.725563589,1.088161545,1.041799329,1.057491994,0.995267596,0.815584579,0.953889655,0.81855786,0.706761684,0.764376048,0.835593849,1.048928854,0.861494949,0.801578327,0.962123735,1.009051531,0.838137929,0.892458264,0.962992391,1.270816888,1.056179797,1.054051061,0.981390557,1.092183039,1.053433513,1.003893263,1.250693954,1.258488614,1.11882613,1.22555809,1.097091903,1.045537052,0.999083473,0.912663203,0.970025164,0.955899294,0.889914509,1.003264302,1.035379736,0.976627621,0.977269152,1.104197942,1.034598503,1.081847465,1.124398015,1.046694494,1.165220213,1.131730311,1.531890257,1.526312641,1.549796088,1.52112178,1.229816844,1.433887373,1.521680466,1.356797548,1.266566571,1.201232676,1.274590424,1.233820251,0.799907192,0.894176794,0.898232196,0.857994065,1.385933772,1.092816588,1.365280818,1.279950244,0.868181586,1.186863237,0.977366024,0.833292414,0.913311568,0.721567578,0.673726584,0.829799188,0.597345237,0.649835087,0.480437253,0.474944902,0.330081227,0.314199394,0.645803494,0.633786716,0.623912651,0.627566928,0.394126513,0.313045765,0.484405513,0.51180742,0.320196188,0.316259122,0.350272276,0.504910202
NaN,0.783612455,0.662722633,1.067182587,0.974687827,1.078702523,1.058710342,0.769286146,0.963797868,0.754476952,0.684568511,0.704022167,0.845305588,1.013471502,0.88166417,0.800684191,0.999085335,0.993865536,0.853367491,0.863121282,0.95987347,1.314209167,1.06016616,1.080836375,0.971426259,1.018828197,0.964264395,0.959775066,1.227799277,1.260056945,1.102135937,1.150168904,1.018133392,1.000408746,0.96008704,0.893245229,0.955666438,0.910118358,0.77237907,1.026604611,1.013001099,0.952499067,0.886623965,1.010465761,0.946974798,0.987407126,1.024914222,0.969695105,1.002911989,0.894739193,1.552213504,1.49518413,1.569738802,1.512561185,1.398704033,1.492727943,1.634053631,1.383818004,1.375876218,1.200057542,1.349521747,1.246277792,0.821540124,0.899358988,0.98071043,0.871282686,1.343461852,1.086003775,1.321434331,1.230116686,0.887832258,1.085789601,0.929653543,0.814164634,0.841794338,0.717320087,0.695747992,0.791529617,0.582228225,0.681435488,0.475538279,0.435386824,0.333663424,0.338653308,0.616878687,0.629611582,0.621619792,0.557775456,0.377469716,0.30709987,0.469423919,0.502515237,0.320365206,0.274577399,0.344073818,0.54250925
NaN,0.795891479,0.66176671,1.071496623,1.029235012,1.028891864,0.995434557,0.764228598,0.921255904,0.76069881,0.658815786,0.683618216,0.870582512,0.902464964,0.799245022,0.748358711,0.942008559,1.027309989,0.812705817,0.840878593,0.912039956,1.208313366,1.020267068,1.039163788,0.997854652,1.024428528,0.986026563,1.049214548,1.211151598,1.267141864,1.128268286,1.221918083,1.074246515,1.034880803,0.995404869,0.911793256,0.97730244,0.940810453,0.819614563,1.012684922,1.018696898,0.975083431,0.941932834,1.066156292,0.97960563,1.023729952,1.046196324,0.991648712,1.036733382,0.949457723,1.319621221,1.332445133,1.439339371,1.269871034,1.252757801,1.379575936,1.538201273,1.287428773,1.206368931,1.119151807,1.250333082,1.192659704,0.704205031,0.854354493,0.932497347,0.871282686,1.469942205,1.032483623,1.337458221,1.28777462,0.840741384,1.060161217,0.954105818,0.795615576,0.869096243,0.756593442,0.665314244,0.734320689,0.635091609,0.610835731,0.468245777,0.472265003,0.350713989,0.28243616,0.650759221,0.647969855,0.597455698,0.581858206,0.387120826,0.285221707,0.47189938,0.5027338,0.302057532,0.293309146,0.335235407,0.451220126
NaN,0.787022118,0.660057485,1.060348765,1.006432204,1.130877473,1.078491122,0.815581601,0.968027232,0.812459497,0.727787294,0.70579132,0.912154842,1.101939499,0.922293518,0.841603112,1.086625574,1.07549802,0.830575474,0.850318657,0.992618848,1.395602272,1.1350074,1.164168513,1.059904517,1.126504496,1.059374222,1.059556515,1.162409106,1.180905644,1.055413553,1.181007836,1.038065115,1.022886998,0.984876,0.897881842,0.958441546,0.924117159,0.800872875,1.026604611,1.013001099,0.952499067,0.886623965,1.010465761,0.946974798,0.987407126,1.024914222,0.969695105,1.002911989,0.894739193,1.379220329,1.352216115,1.500601779,1.309144166,1.229816844,1.433887373,1.521680466,1.356797548,1.357861768,1.225041758,1.332376776,1.253331311,0.80231878,0.833445907,0.866234396,0.857994065,1.403954491,1.024090005,1.30138083,1.353073525,0.869252062,1.148534206,0.879761032,0.803060666,0.87853206,0.764061424,0.668623001,0.848605825,0.593914286,0.63745219,0.464188664,0.454056717,0.338457876,0.327047055,0.599595489,0.654895069,0.620574098,0.57942138,0.402587573,0.307906577,0.443296822,0.505898757,0.312014583,0.307493515,0.353423294,0.498989868
NaN,0.792968263,0.687771989,1.084144863,1.006481512,1.104830784,1.064139197,0.79354691,0.970825433,0.79843151,0.679336962,0.700992281,0.917785188,1.026767497,0.867431628,0.786045722,0.929244711,0.952970475,0.807209017,0.818135092,0.843141529,1.164013074,0.966431766,0.97240765,0.949791262,0.973630337,0.935981091,1.009210804,1.211151598,1.267141864,1.128268286,1.221918083,1.074246515,1.034880803,0.995404869,0.911793256,0.97730244,0.940810453,0.819614563,1.058089865,1.057678566,1.011010027,1.00791401,1.046274761,1.007299437,1.020962742,1.034347122,0.975828206,1.024726989,0.983966762,1.456639253,1.409718703,1.592485651,1.345160218,1.35748194,1.384632161,1.513430559,1.390174999,1.262449827,1.13059022,1.25983764,1.192376391,0.783875671,0.877349008,0.898232196,0.887654122,1.356392553,1.183278193,1.367834384,1.37708803,0.900514962,1.158033862,0.90386404,0.835418443,0.900383826,0.786324476,0.694530383,0.771775081,0.620629059,0.686051219,0.486652127,0.475723215,0.337200471,0.321047647,0.663400153,0.688906669,0.635584282,0.60886012,0.401072479,0.304883974,0.475739062,0.520650454,0.318586447,0.310586796,0.363748788,0.482244873
NaN,0.741456409,0.639652486,0.963598004,0.984239788,1.035672118,1.000412938,0.768032574,0.94991032,0.771279765,0.687590363,0.710661611,0.873708107,0.994721613,0.887020974,0.827107006,1.058884095,1.044871792,0.781622008,0.847304654,0.934239295,1.296880815,1.045881134,1.114079165,1.021195526,1.12232137,1.075700999,1.046710787,1.252100132,1.296319219,1.097664048,1.186174088,1.065465067,1.056762966,0.985233845,0.904093765,0.977081929,0.949275044,0.839075416,1.063371273,1.046783572,0.972460619,0.959941207,1.062655714,0.986548261,1.009713669,1.05468995,1.010138215,1.037752222,0.97004773,1.432722301,1.312520439,1.518859107,1.338565526,1.335667638,1.318852318,1.477747146,1.382261828,1.250351411,1.094628915,1.231679698,1.145615752,0.867662603,0.926604679,0.97562096,0.976282199,1.471556368,1.005897343,1.345329494,1.271746171,0.866368175,1.131303483,1.072565666,0.741064586,0.904595041,0.759438133,0.674062435,0.844477204,0.640648966,0.614451976,0.485789677,0.44508648,0.332326372,0.306103182,0.68401891,0.629270389,0.625828123,0.572171735,0.3982826,0.319033734,0.511085805,0.498800616,0.319436815,0.300758629,0.338233406,0.482585209
NaN,0.747646995,0.640735529,0.990642879,0.986863621,1.102417507,1.059965342,0.820715537,0.939961357,0.748966135,0.682883376,0.69529317,0.933756856,0.985152385,0.839320341,0.770673765,1.052898668,0.976596993,0.803373131,0.843933253,0.925847556,1.236561963,1.051771414,1.070009577,1.017409716,1.05102865,0.998376782,1.00949131,1.267143374,1.253659517,1.088190352,1.269890538,1.11010128,1.052649046,1.030343964,0.928822457,1.021472011,0.966533884,0.884874649,1.083909188,1.100987392,0.986815594,0.990206614,1.017616383,0.992946126,0.971756861,0.990264144,0.937774863,1.044483489,0.929630468,1.301492011,1.296728838,1.42632725,1.271014782,1.143402149,1.323333698,1.438834992,1.290810617,1.262449827,1.13059022,1.25983764,1.192376391,0.78291785,0.936480218,0.982419252,0.886442483,1.424923713,1.065078545,1.307725499,1.282797387,0.918130434,1.14630074,0.970075792,0.825383974,0.872106352,0.73893251,0.674595161,0.806662357,0.608157103,0.64354931,0.47913376,0.473118566,0.33370122,0.333105959,0.622651559,0.605362816,0.623855056,0.598830552,0.391289609,0.317989876,0.463882152,0.482190234,0.325280933,0.307617961,0.354749132,0.463870726
NaN,0.836255151,0.737649867,1.148868368,1.1516309,1.072430148,1.024029,0.787911146,0.950514031,0.814021857,0.710785161,0.719464719,0.931975526,1.014250205,0.86256681,0.808327708,1.079846385,1.004743116,0.863788984,0.903184543,0.98663741,1.270716801,1.018444297,1.044217286,0.953305499,0.998784641,0.955060053,0.931495278,1.229038067,1.302737629,1.150311231,1.173783386,1.092037145,1.06244203,1.048224376,0.94914491,1.004675687,0.972797166,0.80960976,1.025122104,1.039902418,0.960535539,0.901193615,0.96886737,0.951572863,0.959466054,0.996631853,0.964739093,1.046621876,0.926230334,1.319621221,1.332445133,1.439339371,1.269871034,1.116106222,1.298168797,1.450852156,1.255186475,1.228074759,1.151268241,1.262918263,1.108078482,0.704205031,0.872403905,0.9336275,0.82834239,1.384737269,1.104478673,1.283172538,1.299662454,0.915554401,1.071586873,0.875039465,0.847480629,0.846537883,0.746981001,0.687849021,0.751368231,0.58083391,0.67305578,0.457986703,0.490486292,0.336332468,0.285550415,0.633109619,0.631723945,0.586328102,0.605980598,0.388866746,0.309936408,0.472004906,0.505032485,0.304818294,0.300651585,0.363863536,0.475302607
NaN,0.815015614,0.701641203,1.069242138,1.013786573,1.012871777,0.981238776,0.791198711,0.9321887,0.757308025,0.659411169,0.66462946,0.797425519,1.027018365,0.868839024,0.81791275,0.977600046,0.992639774,0.788667281,0.871364197,0.979434504,1.290935298,1.049028967,1.110940314,1.026763657,1.069492426,1.011689384,1.028700059,1.208808062,1.254483571,1.075132465,1.095577901,1.01313714,1.014372976,0.963468109,0.878569629,0.937962301,0.917405236,0.773934764,1.07263366,1.051764811,0.987593551,0.948730826,0.991622739,0.973746119,0.984738098,1.01330606,0.954224841,0.991297281,0.92725943,1.424249977,1.408632916,1.465419903,1.447143051,1.283395731,1.406318909,1.525460612,1.323968001,1.270772317,1.149225263,1.261421278,1.152174172,0.799907192,0.863350869,0.98071043,0.905031944,1.211200497,1.073501492,1.322717631,1.199286953,0.929518714,1.152632312,0.842550788,0.825173041,0.868314304,0.727927484,0.664115941,0.753865535,0.609842799,0.681463735,0.466885912,0.426176468,0.338747218,0.314411078,0.589081164,0.639028903,0.624223406,0.581974349,0.395631399,0.316444709,0.470751461,0.529268829,0.317230292,0.284091223,0.36614849,0.469420602
