#Datasets,4_TES_45_Merged_CAZY,5_TES_129_Merged_CAZY,7_TES_27_Merged_CAZY,17_TES_144_Merged_CAZY,23_TES_136_Merged_CAZY,32_TES_43_Merged_CAZY,37_TES_034_Merged_CAZY,42_TES_027_merged_CAZY,44_TES_140_Merged_CAZY,49_TES_40_Merged_CAZY,55_TES_134_Merged_CAZY,58_TES_130_merged_CAZY,59_TES_139_Merged_CAZY,66_TES_026_Merged_CAZY,70_TES_135_Merged_CAZY,73_TES_031_Merged_CAZY,79_TES_35_Merged_CAZY,85_TES_029_Merged_CAZY,86_TES_44_Merged_CAZY,87_TES_128_Merged_CAZY,90_TES_138_Merged_CAZY,104_TES_131_Merged_CAZY,110_TES_036_Merged_CAZY,113_TES_122_merged_CAZY,117_TES_141_Merged_CAZY,119_TES_042_Merged_CAZY,122_TES_121_merged_CAZY,123_TES_033_Merged_CAZY,130_TES_133_Merged_CAZY,137_TES_038_Merged_CAZY,143_TES_025_Merged_CAZY
"Rhodococcus ruber",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rhodococcus sp. B7740",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rhodococcus sp. PBTS 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Segniliparus rotundus",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tsukamurella paurometabola",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"uncultured actinobacterium",8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0
"Frankia alni",56.0,33.0,53.0,40.0,51.0,134.0,71.0,51.0,100.0,57.0,40.0,12.0,13.0,48.0,44.0,31.0,52.0,27.0,83.0,32.0,44.0,68.0,139.0,76.0,30.0,9.0,28.0,36.0,88.0,52.0,57.0
"Frankia casuarinae",5.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,15.0,3.0,3.0,4.0,3.0,7.0,4.0,9.0,4.0,10.0,21.0,2.0,20.0,28.0,16.0,8.0,4.0,0.0,2.0,6.0,11.0,8.0,4.0
"Frankia inefficax",9.0,18.0,19.0,10.0,7.0,35.0,14.0,14.0,35.0,8.0,6.0,6.0,4.0,4.0,15.0,10.0,9.0,7.0,39.0,13.0,14.0,69.0,24.0,16.0,9.0,1.0,4.0,11.0,12.0,17.0,11.0
"Frankia sp. EAN1pec",43.0,46.0,50.0,41.0,29.0,71.0,75.0,36.0,96.0,34.0,40.0,13.0,23.0,53.0,29.0,37.0,38.0,34.0,98.0,29.0,148.0,167.0,133.0,62.0,84.0,7.0,19.0,35.0,91.0,60.0,39.0
"Blastococcus saxobsidens",19.0,15.0,21.0,22.0,8.0,28.0,17.0,17.0,27.0,14.0,7.0,6.0,7.0,11.0,14.0,20.0,14.0,11.0,17.0,4.0,5.0,14.0,29.0,10.0,4.0,0.0,9.0,18.0,14.0,14.0,15.0
"Geodermatophilus obscurus",37.0,20.0,47.0,32.0,33.0,133.0,76.0,36.0,87.0,35.0,31.0,16.0,9.0,40.0,33.0,29.0,37.0,17.0,87.0,28.0,51.0,112.0,82.0,62.0,35.0,1.0,15.0,38.0,53.0,61.0,54.0
"Modestobacter marinus",8.0,5.0,11.0,9.0,8.0,39.0,0.0,10.0,42.0,3.0,7.0,4.0,6.0,6.0,9.0,7.0,3.0,8.0,26.0,6.0,32.0,51.0,31.0,23.0,15.0,0.0,2.0,10.0,16.0,0.0,17.0
"Stackebrandtia nassauensis",0.0,0.0,0.0,6.0,3.0,18.0,12.0,0.0,12.0,8.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,10.0,5.0,6.0,29.0,13.0,8.0,6.0,0.0,0.0,6.0,11.0,12.0,7.0
"Kineococcus radiotolerans",36.0,20.0,37.0,25.0,24.0,138.0,80.0,35.0,86.0,38.0,29.0,9.0,8.0,32.0,39.0,30.0,38.0,27.0,61.0,27.0,61.0,98.0,100.0,72.0,36.0,8.0,23.0,31.0,70.0,45.0,43.0
"Beutenbergia cavernae",0.0,4.0,0.0,0.0,0.0,19.0,0.0,10.0,8.0,3.0,4.0,0.0,0.0,2.0,0.0,6.0,3.0,4.0,47.0,2.0,35.0,84.0,14.0,5.0,10.0,0.0,0.0,9.0,10.0,0.0,0.0
"Brevibacterium linens",5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0
"Cellulomonas biazotea",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cellulomonas fimi",9.0,8.0,0.0,6.0,0.0,0.0,9.0,7.0,0.0,8.0,5.0,2.0,2.0,7.0,4.0,10.0,4.0,13.0,54.0,13.0,53.0,89.0,14.0,0.0,16.0,0.0,2.0,10.0,6.0,0.0,7.0
"Cellulomonas flavigena",11.0,14.0,16.0,12.0,8.0,50.0,19.0,17.0,33.0,14.0,8.0,4.0,3.0,9.0,7.0,23.0,15.0,29.0,139.0,16.0,106.0,261.0,39.0,24.0,34.0,3.0,2.0,20.0,25.0,15.0,15.0
"Cellulomonas gilvus",6.0,10.0,11.0,6.0,10.0,45.0,25.0,10.0,24.0,11.0,16.0,2.0,4.0,9.0,7.0,6.0,11.0,11.0,53.0,7.0,30.0,108.0,24.0,25.0,11.0,2.0,5.0,13.0,14.0,22.0,24.0
"Brachybacterium faecium",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dermacoccus nishinomiyaensis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,3.0,8.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0
"Luteipulveratus mongoliensis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,3.0,5.0,23.0,3.0,44.0,64.0,5.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0
"Arsenicicoccus sp. oral taxon 190",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,8.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Intrasporangium calvum",6.0,5.0,8.0,0.0,6.0,20.0,11.0,0.0,19.0,8.0,0.0,0.0,1.0,6.0,7.0,19.0,5.0,5.0,46.0,8.0,33.0,99.0,25.0,6.0,9.0,0.0,3.0,8.0,13.0,8.0,7.0
"Jonesia denitrificans",0.0,5.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,23.0,0.0,24.0,43.0,7.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
"Kytococcus sedentarius",6.0,5.0,0.0,8.0,0.0,0.0,9.0,7.0,11.0,4.0,4.0,1.0,0.0,5.0,0.0,3.0,5.0,0.0,7.0,2.0,0.0,0.0,8.0,9.0,3.0,0.0,7.0,7.0,0.0,6.0,5.0
"Agromyces aureus",6.0,10.0,12.0,4.0,6.0,27.0,15.0,26.0,13.0,15.0,5.0,2.0,0.0,7.0,10.0,22.0,6.0,20.0,75.0,20.0,141.0,188.0,12.0,11.0,33.0,0.0,3.0,17.0,7.0,11.0,8.0
"Clavibacter michiganensis",5.0,6.0,8.0,5.0,0.0,15.0,9.0,10.0,12.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,20.0,0.0,11.0,46.0,9.0,6.0,9.0,0.0,2.0,6.0,6.0,6.0,8.0
"Curtobacterium sp. 9128",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,2.0,14.0,26.0,5.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0
"Curtobacterium sp. MR_MD2014",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Frondihabitans sp. PAMC 28766",18.0,11.0,8.0,16.0,0.0,29.0,0.0,11.0,14.0,6.0,7.0,4.0,1.0,3.0,7.0,6.0,0.0,10.0,14.0,4.0,0.0,25.0,17.0,16.0,0.0,1.0,6.0,8.0,11.0,5.0,16.0
"Leifsonia xyli",10.0,24.0,34.0,22.0,22.0,88.0,28.0,32.0,41.0,21.0,10.0,1.0,6.0,20.0,21.0,37.0,23.0,32.0,147.0,29.0,201.0,296.0,52.0,40.0,44.0,4.0,7.0,29.0,30.0,16.0,19.0
"Rhodoluna lacicola",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,45.0,8.0,52.0,84.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0
"Microbacterium chocolatum",4.0,5.0,0.0,6.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,3.0,6.0,53.0,4.0,25.0,106.0,6.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0
"Microbacterium testaceum",3.0,15.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,24.0,5.0,34.0,230.0,28.0,231.0,543.0,31.0,0.0,54.0,1.0,0.0,33.0,20.0,10.0,0.0
"Microbacterium sp. CGR1",17.0,216.0,233.0,9.0,26.0,76.0,36.0,241.0,36.0,25.0,27.0,10.0,1.0,62.0,17.0,635.0,24.0,691.0,3680.0,295.0,3465.0,8885.0,344.0,43.0,676.0,1.0,11.0,479.0,169.0,23.0,32.0
"Microbacterium sp. No. 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,18.0,5.0,16.0,45.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0
"Microbacterium sp. PAMC 28756",20.0,42.0,54.0,13.0,37.0,81.0,33.0,42.0,38.0,23.0,28.0,6.0,8.0,23.0,28.0,70.0,23.0,84.0,408.0,54.0,486.0,894.0,82.0,28.0,114.0,2.0,13.0,61.0,56.0,33.0,37.0
"Microbacterium sp. XT11",0.0,33.0,23.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,78.0,0.0,90.0,456.0,35.0,455.0,1139.0,33.0,0.0,89.0,0.0,0.0,67.0,15.0,0.0,0.0
"Microcella alkaliphila",0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
"Microterricola viridarii",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
"Rathayibacter tritici",0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,13.0,2.0,7.0,40.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0
"Arthrobacter alpinus",3.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,22.0,4.0,5.0,79.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
"Arthrobacter saudimassiliensis",3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,13.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
"Arthrobacter sp.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Arthrobacter sp. ATCC 21022",3.0,0.0,7.0,0.0,3.0,21.0,0.0,0.0,0.0,6.0,4.0,1.0,3.0,5.0,5.0,12.0,4.0,4.0,37.0,5.0,26.0,48.0,16.0,6.0,9.0,3.0,0.0,3.0,8.0,0.0,8.0
"Arthrobacter sp. ERGS1:01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Arthrobacter sp. GN16",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Arthrobacter sp. Hiyo4",5.0,0.0,0.0,0.0,0.0,20.0,11.0,0.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,6.0,11.0,5.0,0.0,0.0,0.0,4.0,0.0,11.0
"Arthrobacter sp. Hiyo8",7.0,16.0,15.0,6.0,37.0,26.0,11.0,15.0,23.0,6.0,11.0,2.0,1.0,5.0,17.0,8.0,6.0,10.0,43.0,21.0,84.0,95.0,13.0,29.0,37.0,1.0,6.0,8.0,14.0,12.0,4.0
"Arthrobacter sp. LS16",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Arthrobacter sp. PAMC 25486",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,25.0,2.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Arthrobacter sp. Rue61a",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Glutamicibacter arilaitensis",5.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0
"Kocuria flava",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kocuria palustris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
"Kocuria rhizophila",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Micrococcus luteus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,32.0,0.0,26.0,65.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0
"Paenarthrobacter aurescens",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pseudarthrobacter chlorophenolicus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pseudarthrobacter phenanthrenivorans",0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
"Pseudarthrobacter sulfonivorans",0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,14.0,4.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Psychromicrobium lacuslunae",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Renibacterium salmoninarum",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
"Rothia mucilaginosa",0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sinomonas atrocyanea",0.0,0.0,8.0,0.0,11.0,19.0,0.0,0.0,9.0,3.0,5.0,2.0,0.0,7.0,5.0,9.0,4.0,8.0,36.0,10.0,44.0,62.0,16.0,12.0,16.0,0.0,4.0,8.0,12.0,0.0,9.0
"Isoptericola dokdonensis",9.0,21.0,36.0,13.0,11.0,54.0,23.0,20.0,21.0,9.0,16.0,0.0,2.0,12.0,14.0,29.0,21.0,39.0,163.0,33.0,156.0,346.0,46.0,25.0,47.0,0.0,10.0,29.0,31.0,25.0,26.0
"Isoptericola variabilis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
"Xylanimonas cellulosilytica",4.0,5.0,0.0,6.0,0.0,14.0,0.0,0.0,7.0,3.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,8.0,39.0,2.0,38.0,73.0,0.0,7.0,10.0,0.0,0.0,7.0,7.0,0.0,0.0
"Sanguibacter keddieii",0.0,5.0,0.0,4.0,0.0,0.0,0.0,11.0,14.0,5.0,3.0,0.0,1.0,0.0,5.0,16.0,0.0,14.0,56.0,5.0,65.0,98.0,19.0,9.0,17.0,1.0,0.0,7.0,11.0,0.0,0.0
"Actinoplanes friuliensis",43.0,41.0,48.0,33.0,38.0,160.0,85.0,44.0,159.0,63.0,38.0,12.0,17.0,59.0,33.0,35.0,34.0,28.0,109.0,32.0,91.0,154.0,120.0,88.0,59.0,1.0,16.0,32.0,70.0,64.0,63.0
"Actinoplanes missouriensis",19.0,26.0,11.0,15.0,18.0,52.0,32.0,22.0,57.0,15.0,17.0,3.0,2.0,18.0,13.0,16.0,17.0,15.0,35.0,12.0,27.0,34.0,56.0,29.0,14.0,1.0,7.0,16.0,47.0,25.0,16.0
"Actinoplanes sp. N902-109",44.0,37.0,42.0,32.0,21.0,96.0,47.0,45.0,132.0,19.0,45.0,15.0,17.0,44.0,31.0,28.0,31.0,25.0,86.0,14.0,42.0,66.0,135.0,57.0,35.0,5.0,12.0,30.0,77.0,51.0,40.0
"Actinoplanes sp. SE50/110",38.0,43.0,30.0,39.0,12.0,126.0,63.0,29.0,61.0,31.0,26.0,10.0,2.0,24.0,26.0,20.0,44.0,21.0,34.0,9.0,22.0,32.0,50.0,54.0,25.0,3.0,21.0,25.0,37.0,58.0,51.0
"Dactylosporangium aurantiacum",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
"Micromonospora aurantiaca",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Micromonospora auratinigra",3.0,5.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,10.0,5.0,3.0,1.0,8.0,6.0,4.0,0.0,3.0,9.0,5.0,8.0,19.0,11.0,8.0,7.0,2.0,0.0,13.0,8.0,5.0,6.0
"Micromonospora maris",37.0,52.0,34.0,24.0,13.0,44.0,35.0,56.0,26.0,29.0,13.0,7.0,10.0,12.0,33.0,35.0,15.0,15.0,79.0,13.0,36.0,226.0,20.0,19.0,10.0,7.0,40.0,41.0,28.0,19.0,19.0
"Micromonospora narathiwatensis",7.0,6.0,0.0,8.0,5.0,19.0,10.0,7.0,15.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,4.0,13.0,4.0,8.0,12.0,15.0,13.0,0.0,1.0,4.0,8.0,15.0,12.0,9.0
"Micromonospora sp. L5",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Salinispora arenicola",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Salinispora tropica",13.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,16.0,3.0,0.0,2.0,1.0,5.0,0.0,5.0,0.0,3.0,11.0,0.0,0.0,0.0,14.0,10.0,0.0,1.0,5.0,0.0,7.0,0.0,6.0
"Nakamurella multipartita",8.0,9.0,11.0,5.0,16.0,22.0,10.0,15.0,18.0,16.0,9.0,3.0,6.0,14.0,10.0,8.0,8.0,6.0,24.0,6.0,15.0,37.0,21.0,21.0,6.0,3.0,5.0,7.0,11.0,25.0,11.0
"Kribbella flavida",51.0,74.0,121.0,64.0,75.0,185.0,124.0,58.0,130.0,83.0,40.0,19.0,18.0,43.0,45.0,46.0,69.0,47.0,156.0,55.0,162.0,301.0,110.0,100.0,94.0,4.0,33.0,70.0,96.0,113.0,79.0
"Aeromicrobium erythreum",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,20.0,0.0,26.0,60.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0
"Nocardioides dokdonensis",26.0,48.0,31.0,35.0,21.0,61.0,41.0,33.0,93.0,22.0,28.0,15.0,9.0,52.0,0.0,24.0,22.0,40.0,110.0,32.0,132.0,223.0,114.0,47.0,61.0,7.0,15.0,38.0,67.0,43.0,36.0
"Nocardioides sp. JS614",10.0,23.0,16.0,10.0,4.0,73.0,8.0,27.0,47.0,4.0,4.0,3.0,4.0,14.0,5.0,60.0,10.0,52.0,237.0,21.0,232.0,555.0,60.0,26.0,41.0,1.0,5.0,38.0,33.0,8.0,15.0
"Pimelobacter simplex",7.0,15.0,18.0,6.0,4.0,27.0,11.0,16.0,50.0,4.0,9.0,5.0,0.0,13.0,11.0,32.0,6.0,29.0,190.0,18.0,148.0,380.0,71.0,22.0,42.0,0.0,4.0,21.0,44.0,13.0,9.0
"Acidipropionibacterium acidipropionici",0.0,10.0,7.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,17.0,3.0,19.0,83.0,14.0,179.0,218.0,13.0,18.0,61.0,0.0,0.0,10.0,7.0,0.0,0.0
"Cutibacterium acnes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0,0.0,13.0,14.0,24.0,0.0,4.0,0.0,0.0,0.0,10.0,5.0,0.0
"Microlunatus phosphovorus",6.0,16.0,22.0,9.0,7.0,44.0,21.0,21.0,19.0,13.0,5.0,1.0,9.0,12.0,12.0,28.0,15.0,21.0,98.0,22.0,75.0,190.0,26.0,25.0,28.0,1.0,3.0,25.0,18.0,10.0,10.0
"Propionibacterium freudenreichii",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Actinosynnema mirum",6.0,0.0,8.0,6.0,5.0,25.0,9.0,12.0,33.0,0.0,12.0,1.0,0.0,6.0,4.0,6.0,7.0,7.0,13.0,3.0,6.0,27.0,21.0,15.0,5.0,1.0,2.0,6.0,16.0,19.0,7.0
"Alloactinosynnema sp. L-07",32.0,13.0,15.0,18.0,10.0,33.0,52.0,54.0,109.0,50.0,11.0,4.0,3.0,94.0,14.0,19.0,15.0,18.0,80.0,14.0,45.0,71.0,61.0,40.0,15.0,2.0,3.0,18.0,34.0,84.0,38.0
"Amycolatopsis japonica",5.0,4.0,0.0,0.0,3.0,14.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,4.0,23.0,3.0,16.0,35.0,7.0,8.0,0.0,2.0,0.0,0.0,6.0,0.0,7.0
